"icd_class","year","age","sex","race","cause","death_count","population_count"
"icd_08","1976","20-24","male","white","undetermined",354,8.546e+006
"icd_08","1976","25-34","female","black","undetermined",64,1.896e+006
"icd_08","1976","25-34","female","other","undetermined",12,376000
"icd_08","1976","25-34","female","white","undetermined",167,1.4202e+007
"icd_08","1976","25-34","male","black","undetermined",176,1.635e+006
"icd_08","1976","25-34","male","other","undetermined",12,322000
"icd_08","1976","25-34","male","white","undetermined",462,1.4174e+007
"icd_08","1976","35-44","female","black","undetermined",52,1.36e+006
"icd_08","1976","35-44","female","other","undetermined",6,248000
"icd_08","1976","35-44","female","white","undetermined",180,1.0156e+007
"icd_08","1976","35-44","male","black","undetermined",121,1.128e+006
"icd_08","1976","35-44","male","other","undetermined",9,217000
"icd_08","1976","35-44","male","white","undetermined",308,9.922e+006
"icd_08","1976","45-54","female","black","undetermined",47,1.228e+006
"icd_08","1976","45-54","female","other","undetermined",2,190000
"icd_08","1976","45-54","female","white","undetermined",197,1.0818e+007
"icd_08","1976","45-54","male","black","undetermined",122,1.023e+006
"icd_08","1976","45-54","male","other","undetermined",6,164000
"icd_08","1976","45-54","male","white","undetermined",314,1.0192e+007
"icd_08","1976","5-9","female","black","undetermined",12,1.272e+006
"icd_08","1976","5-9","female","other","undetermined",0,174000
"icd_08","1976","5-9","female","white","undetermined",13,7.209e+006
"icd_08","1976","5-9","male","black","undetermined",17,1.279e+006
"icd_08","1976","5-9","male","other","undetermined",0,177000
"icd_08","1976","5-9","male","white","undetermined",16,7.561e+006
"icd_08","1976","55-64","female","black","undetermined",22,972000
"icd_08","1976","55-64","female","other","undetermined",4,110000
"icd_08","1976","55-64","female","white","undetermined",145,9.73e+006
"icd_08","1976","55-64","male","black","undetermined",54,801000
"icd_08","1976","55-64","male","other","undetermined",4,108000
"icd_08","1976","55-64","male","white","undetermined",306,8.664e+006
"icd_08","1976","65-74","female","black","undetermined",15,686000
"icd_08","1976","65-74","female","other","undetermined",3,65000
"icd_08","1976","65-74","female","white","undetermined",108,7.311e+006
"icd_08","1976","65-74","male","black","undetermined",25,518000
"icd_08","1976","65-74","male","other","undetermined",7,75000
"icd_08","1976","65-74","male","white","undetermined",174,5.582e+006
"icd_08","1976","75-84","female","black","undetermined",12,349000
"icd_08","1976","75-84","female","other","undetermined",0,27000
"icd_08","1976","75-84","female","white","undetermined",60,4.079e+006
"icd_08","1976","75-84","male","black","undetermined",12,234000
"icd_08","1976","75-84","male","other","undetermined",8,24000
"icd_08","1976","75-84","male","white","undetermined",112,2.432e+006
"icd_08","1976","85+","female","black","undetermined",3,89000
"icd_08","1976","85+","female","other","undetermined",0,9000
"icd_08","1976","85+","female","white","undetermined",26,1.192e+006
"icd_08","1976","85+","male","black","undetermined",4,47000
"icd_08","1976","85+","male","other","undetermined",0,8000
"icd_08","1976","85+","male","white","undetermined",22,551000
"icd_08","1977","1","female","black","undetermined",11,259836
"icd_08","1977","1","female","other","undetermined",0,38977
"icd_08","1977","1","female","white","undetermined",24,1.3219e+006
"icd_08","1977","1","male","black","undetermined",36,266831
"icd_08","1977","1","male","other","undetermined",0,40805
"icd_08","1977","1","male","white","undetermined",34,1.39828e+006
"icd_08","1977","1-4","female","black","undetermined",20,913000
"icd_08","1977","1-4","female","other","undetermined",0,149000
"icd_08","1977","1-4","female","white","undetermined",37,4.944e+006
"icd_08","1977","1-4","male","black","undetermined",32,927000
"icd_08","1977","1-4","male","other","undetermined",2,153000
"icd_08","1977","1-4","male","white","undetermined",41,5.199e+006
"icd_08","1977","10-14","female","black","undetermined",8,1.4e+006
"icd_08","1977","10-14","female","other","undetermined",1,186000
"icd_08","1977","10-14","female","white","undetermined",8,7.964e+006
"icd_08","1977","10-14","male","black","undetermined",15,1.418e+006
"icd_08","1977","10-14","male","other","undetermined",0,195000
"icd_08","1977","10-14","male","white","undetermined",57,8.341e+006
"icd_08","1977","15-19","female","black","undetermined",25,1.482e+006
"icd_08","1977","15-19","female","other","undetermined",4,196000
"icd_08","1977","15-19","female","white","undetermined",59,8.903e+006
"icd_08","1977","15-19","male","black","undetermined",38,1.469e+006
"icd_08","1977","15-19","male","other","undetermined",8,206000
"icd_08","1977","15-19","male","white","undetermined",194,9.22e+006
"icd_08","1977","20-24","female","black","undetermined",34,1.324e+006
"icd_08","1977","20-24","female","other","undetermined",6,203000
"icd_08","1977","20-24","female","white","undetermined",99,8.625e+006
"icd_08","1977","20-24","male","black","undetermined",68,1.211e+006
"icd_08","1977","20-24","male","other","undetermined",20,200000
"icd_08","1977","20-24","male","white","undetermined",309,8.748e+006
"icd_08","1977","25-34","female","black","undetermined",69,1.983e+006
"icd_08","1977","25-34","female","other","undetermined",2,407000
"icd_08","1977","25-34","female","white","undetermined",172,1.4695e+007
"icd_08","1977","25-34","male","black","undetermined",177,1.711e+006
"icd_08","1977","25-34","male","other","undetermined",13,348000
"icd_08","1977","25-34","male","white","undetermined",468,1.4697e+007
"icd_08","1977","35-44","female","black","undetermined",35,1.391e+006
"icd_08","1977","35-44","female","other","undetermined",3,262000
"icd_08","1977","35-44","female","white","undetermined",180,1.0343e+007
"icd_08","1977","35-44","male","black","undetermined",109,1.155e+006
"icd_08","1977","35-44","male","other","undetermined",6,230000
"icd_08","1977","35-44","male","white","undetermined",290,1.0119e+007
"icd_08","1977","45-54","female","black","undetermined",35,1.232e+006
"icd_08","1977","45-54","female","other","undetermined",2,203000
"icd_08","1977","45-54","female","white","undetermined",163,1.0666e+007
"icd_08","1977","45-54","male","black","undetermined",86,1.02e+006
"icd_08","1977","45-54","male","other","undetermined",7,172000
"icd_08","1977","45-54","male","white","undetermined",325,1.007e+007
"icd_08","1977","5-9","female","black","undetermined",11,1.275e+006
"icd_08","1977","5-9","female","other","undetermined",0,184000
"icd_08","1977","5-9","female","white","undetermined",8,7.122e+006
"icd_08","1977","5-9","male","black","undetermined",16,1.284e+006
"icd_08","1977","5-9","male","other","undetermined",0,188000
"icd_08","1977","5-9","male","white","undetermined",10,7.477e+006
"icd_08","1977","55-64","female","black","undetermined",17,995000
"icd_08","1977","55-64","female","other","undetermined",1,122000
"icd_08","1977","55-64","female","white","undetermined",166,9.911e+006
"icd_08","1977","55-64","male","black","undetermined",54,815000
"icd_08","1977","55-64","male","other","undetermined",8,117000
"icd_08","1977","55-64","male","white","undetermined",274,8.82e+006
"icd_08","1977","65-74","female","black","undetermined",20,714000
"icd_08","1977","65-74","female","other","undetermined",0,71000
"icd_08","1977","65-74","female","white","undetermined",82,7.508e+006
"icd_08","1977","65-74","male","black","undetermined",32,536000
"icd_08","1977","65-74","male","other","undetermined",8,80000
"icd_08","1977","65-74","male","white","undetermined",153,5.729e+006
"icd_08","1977","75-84","female","black","undetermined",4,354000
"icd_08","1977","75-84","female","other","undetermined",1,29000
"icd_08","1977","75-84","female","white","undetermined",58,4.16e+006
"icd_08","1977","75-84","male","black","undetermined",12,235000
"icd_08","1977","75-84","male","other","undetermined",2,26000
"icd_08","1977","75-84","male","white","undetermined",86,2.458e+006
"icd_08","1977","85+","female","black","undetermined",1,94000
"icd_08","1977","85+","female","other","undetermined",2,10000
"icd_08","1977","85+","female","white","undetermined",19,1.261e+006
"icd_08","1977","85+","male","black","undetermined",4,49000
"icd_08","1977","85+","male","other","undetermined",0,7000
"icd_08","1977","85+","male","white","undetermined",34,571000
"icd_08","1978","1","female","black","undetermined",16,262807
"icd_08","1978","1","female","other","undetermined",0,42543
"icd_08","1978","1","female","white","undetermined",22,1.31854e+006
"icd_08","1978","1","male","black","undetermined",20,270018
"icd_08","1978","1","male","other","undetermined",0,44803
"icd_08","1978","1","male","white","undetermined",26,1.39457e+006
"icd_08","1978","1-4","female","black","undetermined",20,919000
"icd_08","1978","1-4","female","other","undetermined",2,153000
"icd_08","1978","1-4","female","white","undetermined",16,4.99e+006
"icd_08","1978","1-4","male","black","undetermined",31,934000
"icd_08","1978","1-4","male","other","undetermined",2,158000
"icd_08","1978","1-4","male","white","undetermined",44,5.255e+006
"icd_08","1978","10-14","female","black","undetermined",4,1.37e+006
"icd_08","1978","10-14","female","other","undetermined",1,192000
"icd_08","1978","10-14","female","white","undetermined",8,7.7e+006
"icd_08","1978","10-14","male","black","undetermined",18,1.387e+006
"icd_08","1978","10-14","male","other","undetermined",2,201000
"icd_08","1978","10-14","male","white","undetermined",40,8.069e+006
"icd_08","1978","15-19","female","black","undetermined",16,1.497e+006
"icd_08","1978","15-19","female","other","undetermined",0,205000
"icd_08","1978","15-19","female","white","undetermined",59,8.853e+006
"icd_08","1978","15-19","male","black","undetermined",39,1.485e+006
"icd_08","1978","15-19","male","other","undetermined",5,217000
"icd_08","1978","15-19","male","white","undetermined",200,9.179e+006
"icd_08","1978","20-24","female","black","undetermined",35,1.368e+006
"icd_08","1978","20-24","female","other","undetermined",2,214000
"icd_08","1978","20-24","female","white","undetermined",93,8.791e+006
"icd_08","1978","20-24","male","black","undetermined",83,1.25e+006
"icd_08","1978","20-24","male","other","undetermined",9,212000
"icd_08","1978","20-24","male","white","undetermined",296,8.913e+006
"icd_08","1978","25-34","female","black","undetermined",59,2.072e+006
"icd_08","1978","25-34","female","other","undetermined",9,434000
"icd_08","1978","25-34","female","white","undetermined",207,1.5056e+007
"icd_08","1978","25-34","male","black","undetermined",139,1.794e+006
"icd_08","1978","25-34","male","other","undetermined",18,373000
"icd_08","1978","25-34","male","white","undetermined",522,1.5074e+007
"icd_08","1978","35-44","female","black","undetermined",35,1.424e+006
"icd_08","1978","35-44","female","other","undetermined",2,279000
"icd_08","1978","35-44","female","white","undetermined",138,1.0728e+007
"icd_08","1978","35-44","male","black","undetermined",103,1.182e+006
"icd_08","1978","35-44","male","other","undetermined",8,247000
"icd_08","1978","35-44","male","white","undetermined",283,1.0514e+007
"icd_08","1978","45-54","female","black","undetermined",26,1.242e+006
"icd_08","1978","45-54","female","other","undetermined",3,214000
"icd_08","1978","45-54","female","white","undetermined",165,1.0538e+007
"icd_08","1978","45-54","male","black","undetermined",85,1.022e+006
"icd_08","1978","45-54","male","other","undetermined",9,182000
"icd_08","1978","45-54","male","white","undetermined",245,9.968e+006
"icd_08","1978","5-9","female","black","undetermined",4,1.273e+006
"icd_08","1978","5-9","female","other","undetermined",0,193000
"icd_08","1978","5-9","female","white","undetermined",7,6.999e+006
"icd_08","1978","5-9","male","black","undetermined",9,1.286e+006
"icd_08","1978","5-9","male","other","undetermined",0,199000
"icd_08","1978","5-9","male","white","undetermined",10,7.35e+006
"icd_08","1978","55-64","female","black","undetermined",14,1.019e+006
"icd_08","1978","55-64","female","other","undetermined",0,134000
"icd_08","1978","55-64","female","white","undetermined",143,1.0062e+007
"icd_08","1978","55-64","male","black","undetermined",38,832000
"icd_08","1978","55-64","male","other","undetermined",2,126000
"icd_08","1978","55-64","male","white","undetermined",225,8.939e+006
"icd_08","1978","65-74","female","black","undetermined",12,743000
"icd_08","1978","65-74","female","other","undetermined",2,75000
"icd_08","1978","65-74","female","white","undetermined",85,7.681e+006
"icd_08","1978","65-74","male","black","undetermined",25,551000
"icd_08","1978","65-74","male","other","undetermined",4,84000
"icd_08","1978","65-74","male","white","undetermined",156,5.861e+006
"icd_08","1978","75-84","female","black","undetermined",12,358000
"icd_08","1978","75-84","female","other","undetermined",1,32000
"icd_08","1978","75-84","female","white","undetermined",43,4.256e+006
"icd_08","1978","75-84","male","black","undetermined",11,239000
"icd_08","1978","75-84","male","other","undetermined",3,26000
"icd_08","1978","75-84","male","white","undetermined",86,2.501e+006
"icd_08","1978","85+","female","black","undetermined",5,99000
"icd_08","1978","85+","female","other","undetermined",0,11000
"icd_08","1978","85+","female","white","undetermined",19,1.333e+006
"icd_08","1978","85+","male","black","undetermined",2,51000
"icd_08","1978","85+","male","other","undetermined",0,7000
"icd_08","1978","85+","male","white","undetermined",34,594000
"icd_08","1968","1","female","black","intentional_or_undetermined_self_harm",17,258270
"icd_08","1968","1","female","other","intentional_or_undetermined_self_harm",1,25334
"icd_08","1968","1","female","white","intentional_or_undetermined_self_harm",22,1.42163e+006
"icd_08","1968","1","male","black","intentional_or_undetermined_self_harm",23,265110
"icd_08","1968","1","male","other","intentional_or_undetermined_self_harm",0,26510
"icd_08","1968","1","male","white","intentional_or_undetermined_self_harm",36,1.50471e+006
"icd_08","1968","1-4","female","black","intentional_or_undetermined_self_harm",32,1.042e+006
"icd_08","1968","1-4","female","other","intentional_or_undetermined_self_harm",2,99000
"icd_08","1968","1-4","female","white","intentional_or_undetermined_self_harm",39,5.999e+006
"icd_08","1968","1-4","male","black","intentional_or_undetermined_self_harm",35,1.048e+006
"icd_08","1968","1-4","male","other","intentional_or_undetermined_self_harm",2,101000
"icd_08","1968","1-4","male","white","intentional_or_undetermined_self_harm",45,6.258e+006
"icd_08","1968","10-14","female","black","intentional_or_undetermined_self_harm",4,1.351e+006
"icd_08","1968","10-14","female","other","intentional_or_undetermined_self_harm",2,121000
"icd_08","1968","10-14","female","white","intentional_or_undetermined_self_harm",25,8.518e+006
"icd_08","1968","10-14","male","black","intentional_or_undetermined_self_harm",23,1.355e+006
"icd_08","1968","10-14","male","other","intentional_or_undetermined_self_harm",0,122000
"icd_08","1968","10-14","male","white","intentional_or_undetermined_self_harm",132,8.89e+006
"icd_08","1968","15-19","female","black","intentional_or_undetermined_self_harm",41,1.136e+006
"icd_08","1968","15-19","female","other","intentional_or_undetermined_self_harm",7,110000
"icd_08","1968","15-19","female","white","intentional_or_undetermined_self_harm",209,7.767e+006
"icd_08","1968","15-19","male","black","intentional_or_undetermined_self_harm",102,1.114e+006
"icd_08","1968","15-19","male","other","intentional_or_undetermined_self_harm",21,110000
"icd_08","1968","15-19","male","white","intentional_or_undetermined_self_harm",813,7.953e+006
"icd_08","1968","20-24","female","black","intentional_or_undetermined_self_harm",58,878000
"icd_08","1968","20-24","female","other","intentional_or_undetermined_self_harm",7,102000
"icd_08","1968","20-24","female","white","intentional_or_undetermined_self_harm",407,6.867e+006
"icd_08","1968","20-24","male","black","intentional_or_undetermined_self_harm",161,748000
"icd_08","1968","20-24","male","other","intentional_or_undetermined_self_harm",31,95000
"icd_08","1968","20-24","male","white","intentional_or_undetermined_self_harm",1152,6.365e+006
"icd_08","1968","25-34","female","black","intentional_or_undetermined_self_harm",103,1.392e+006
"icd_08","1968","25-34","female","other","intentional_or_undetermined_self_harm",19,179000
"icd_08","1968","25-34","female","white","intentional_or_undetermined_self_harm",921,1.0543e+007
"icd_08","1968","25-34","male","black","intentional_or_undetermined_self_harm",337,1.165e+006
"icd_08","1968","25-34","male","other","intentional_or_undetermined_self_harm",40,161000
"icd_08","1968","25-34","male","white","intentional_or_undetermined_self_harm",2085,1.0262e+007
"icd_08","1968","35-44","female","black","intentional_or_undetermined_self_harm",110,1.309e+006
"icd_08","1968","35-44","female","other","intentional_or_undetermined_self_harm",18,163000
"icd_08","1968","35-44","female","white","intentional_or_undetermined_self_harm",1402,1.0651e+007
"icd_08","1968","35-44","male","black","intentional_or_undetermined_self_harm",288,1.097e+006
"icd_08","1968","35-44","male","other","intentional_or_undetermined_self_harm",31,140000
"icd_08","1968","35-44","male","white","intentional_or_undetermined_self_harm",2680,1.0228e+007
"icd_08","1968","45-54","female","black","intentional_or_undetermined_self_harm",71,1.1e+006
"icd_08","1968","45-54","female","other","intentional_or_undetermined_self_harm",12,100000
"icd_08","1968","45-54","female","white","intentional_or_undetermined_self_harm",1638,1.0533e+007
"icd_08","1968","45-54","male","black","intentional_or_undetermined_self_harm",221,957000
"icd_08","1968","45-54","male","other","intentional_or_undetermined_self_harm",23,105000
"icd_08","1968","45-54","male","white","intentional_or_undetermined_self_harm",3241,9.933e+006
"icd_08","1968","5-9","female","black","intentional_or_undetermined_self_harm",8,1.39e+006
"icd_08","1968","5-9","female","other","intentional_or_undetermined_self_harm",1,136000
"icd_08","1968","5-9","female","white","intentional_or_undetermined_self_harm",17,8.498e+006
"icd_08","1968","5-9","male","black","intentional_or_undetermined_self_harm",8,1.389e+006
"icd_08","1968","5-9","male","other","intentional_or_undetermined_self_harm",0,138000
"icd_08","1968","5-9","male","white","intentional_or_undetermined_self_harm",23,8.863e+006
"icd_08","1968","55-64","female","black","intentional_or_undetermined_self_harm",33,828000
"icd_08","1968","55-64","female","other","intentional_or_undetermined_self_harm",5,62000
"icd_08","1968","55-64","female","white","intentional_or_undetermined_self_harm",1128,8.61e+006
"icd_08","1968","55-64","male","black","intentional_or_undetermined_self_harm",140,716000
"icd_08","1968","55-64","male","other","intentional_or_undetermined_self_harm",22,84000
"icd_08","1968","55-64","male","white","intentional_or_undetermined_self_harm",3136,7.787e+006
"icd_08","1968","65-74","female","black","intentional_or_undetermined_self_harm",20,563000
"icd_08","1968","65-74","female","other","intentional_or_undetermined_self_harm",5,41000
"icd_08","1968","65-74","female","white","intentional_or_undetermined_self_harm",579,6.208e+006
"icd_08","1968","65-74","male","black","intentional_or_undetermined_self_harm",85,453000
"icd_08","1968","65-74","male","other","intentional_or_undetermined_self_harm",12,48000
"icd_08","1968","65-74","male","white","intentional_or_undetermined_self_harm",1917,4.865e+006
"icd_08","1968","75-84","female","black","intentional_or_undetermined_self_harm",5,222000
"icd_08","1968","75-84","female","other","intentional_or_undetermined_self_harm",8,18000
"icd_08","1968","75-84","female","white","intentional_or_undetermined_self_harm",265,3.29e+006
"icd_08","1968","75-84","male","black","intentional_or_undetermined_self_harm",26,165000
"icd_08","1968","75-84","male","other","intentional_or_undetermined_self_harm",5,21000
"icd_08","1968","75-84","male","white","intentional_or_undetermined_self_harm",1127,2.23e+006
"icd_08","1968","85+","female","black","intentional_or_undetermined_self_harm",6,56000
"icd_08","1968","85+","female","other","intentional_or_undetermined_self_harm",2,5000
"icd_08","1968","85+","female","white","intentional_or_undetermined_self_harm",50,739000
"icd_08","1968","85+","male","black","intentional_or_undetermined_self_harm",4,35000
"icd_08","1968","85+","male","other","intentional_or_undetermined_self_harm",2,6000
"icd_08","1968","85+","male","white","intentional_or_undetermined_self_harm",259,399000
"icd_08","1969","1","female","black","intentional_or_undetermined_self_harm",23,264186
"icd_08","1969","1","female","other","intentional_or_undetermined_self_harm",1,27064
"icd_08","1969","1","female","white","intentional_or_undetermined_self_harm",39,1.46238e+006
"icd_08","1969","1","male","black","intentional_or_undetermined_self_harm",25,270036
"icd_08","1969","1","male","other","intentional_or_undetermined_self_harm",1,28820
"icd_08","1969","1","male","white","intentional_or_undetermined_self_harm",38,1.54772e+006
"icd_08","1969","1-4","female","black","intentional_or_undetermined_self_harm",40,1.008e+006
"icd_08","1969","1-4","female","other","intentional_or_undetermined_self_harm",0,102000
"icd_08","1969","1-4","female","white","intentional_or_undetermined_self_harm",47,5.742e+006
"icd_08","1969","1-4","male","black","intentional_or_undetermined_self_harm",50,1.014e+006
"icd_08","1969","1-4","male","other","intentional_or_undetermined_self_harm",0,103000
"icd_08","1969","1-4","male","white","intentional_or_undetermined_self_harm",42,5.994e+006
"icd_08","1969","10-14","female","black","intentional_or_undetermined_self_harm",20,1.385e+006
"icd_08","1969","10-14","female","other","intentional_or_undetermined_self_harm",1,128000
"icd_08","1969","10-14","female","white","intentional_or_undetermined_self_harm",48,8.615e+006
"icd_08","1969","10-14","male","black","intentional_or_undetermined_self_harm",22,1.389e+006
"icd_08","1969","10-14","male","other","intentional_or_undetermined_self_harm",3,128000
"icd_08","1969","10-14","male","white","intentional_or_undetermined_self_harm",124,8.996e+006
"icd_08","1969","15-19","female","black","intentional_or_undetermined_self_harm",78,1.182e+006
"icd_08","1969","15-19","female","other","intentional_or_undetermined_self_harm",8,116000
"icd_08","1969","15-19","female","white","intentional_or_undetermined_self_harm",265,7.936e+006
"icd_08","1969","15-19","male","black","intentional_or_undetermined_self_harm",156,1.158e+006
"icd_08","1969","15-19","male","other","intentional_or_undetermined_self_harm",26,116000
"icd_08","1969","15-19","male","white","intentional_or_undetermined_self_harm",946,8.113e+006
"icd_08","1969","20-24","female","black","intentional_or_undetermined_self_harm",89,931000
"icd_08","1969","20-24","female","other","intentional_or_undetermined_self_harm",4,112000
"icd_08","1969","20-24","female","white","intentional_or_undetermined_self_harm",435,7.144e+006
"icd_08","1969","20-24","male","black","intentional_or_undetermined_self_harm",244,798000
"icd_08","1969","20-24","male","other","intentional_or_undetermined_self_harm",23,105000
"icd_08","1969","20-24","male","white","intentional_or_undetermined_self_harm",1442,6.677e+006
"icd_08","1969","25-34","female","black","intentional_or_undetermined_self_harm",114,1.425e+006
"icd_08","1969","25-34","female","other","intentional_or_undetermined_self_harm",29,192000
"icd_08","1969","25-34","female","white","intentional_or_undetermined_self_harm",1026,1.0847e+007
"icd_08","1969","25-34","male","black","intentional_or_undetermined_self_harm",415,1.197e+006
"icd_08","1969","25-34","male","other","intentional_or_undetermined_self_harm",50,176000
"icd_08","1969","25-34","male","white","intentional_or_undetermined_self_harm",2298,1.0569e+007
"icd_08","1969","35-44","female","black","intentional_or_undetermined_self_harm",115,1.308e+006
"icd_08","1969","35-44","female","other","intentional_or_undetermined_self_harm",21,168000
"icd_08","1969","35-44","female","white","intentional_or_undetermined_self_harm",1500,1.0471e+007
"icd_08","1969","35-44","male","black","intentional_or_undetermined_self_harm",376,1.086e+006
"icd_08","1969","35-44","male","other","intentional_or_undetermined_self_harm",25,144000
"icd_08","1969","35-44","male","white","intentional_or_undetermined_self_harm",2597,1.0065e+007
"icd_08","1969","45-54","female","black","intentional_or_undetermined_self_harm",72,1.118e+006
"icd_08","1969","45-54","female","other","intentional_or_undetermined_self_harm",8,109000
"icd_08","1969","45-54","female","white","intentional_or_undetermined_self_harm",1667,1.0679e+007
"icd_08","1969","45-54","male","black","intentional_or_undetermined_self_harm",244,968000
"icd_08","1969","45-54","male","other","intentional_or_undetermined_self_harm",35,112000
"icd_08","1969","45-54","male","white","intentional_or_undetermined_self_harm",3266,1.0032e+007
"icd_08","1969","5-9","female","black","intentional_or_undetermined_self_harm",11,1.387e+006
"icd_08","1969","5-9","female","other","intentional_or_undetermined_self_harm",0,138000
"icd_08","1969","5-9","female","white","intentional_or_undetermined_self_harm",10,8.407e+006
"icd_08","1969","5-9","male","black","intentional_or_undetermined_self_harm",18,1.389e+006
"icd_08","1969","5-9","male","other","intentional_or_undetermined_self_harm",0,140000
"icd_08","1969","5-9","male","white","intentional_or_undetermined_self_harm",29,8.781e+006
"icd_08","1969","55-64","female","black","intentional_or_undetermined_self_harm",32,851000
"icd_08","1969","55-64","female","other","intentional_or_undetermined_self_harm",7,66000
"icd_08","1969","55-64","female","white","intentional_or_undetermined_self_harm",1174,8.761e+006
"icd_08","1969","55-64","male","black","intentional_or_undetermined_self_harm",144,729000
"icd_08","1969","55-64","male","other","intentional_or_undetermined_self_harm",23,84000
"icd_08","1969","55-64","male","white","intentional_or_undetermined_self_harm",3108,7.898e+006
"icd_08","1969","65-74","female","black","intentional_or_undetermined_self_harm",27,572000
"icd_08","1969","65-74","female","other","intentional_or_undetermined_self_harm",4,44000
"icd_08","1969","65-74","female","white","intentional_or_undetermined_self_harm",701,6.289e+006
"icd_08","1969","65-74","male","black","intentional_or_undetermined_self_harm",84,455000
"icd_08","1969","65-74","male","other","intentional_or_undetermined_self_harm",15,51000
"icd_08","1969","65-74","male","white","intentional_or_undetermined_self_harm",2020,4.89e+006
"icd_08","1969","75-84","female","black","intentional_or_undetermined_self_harm",9,227000
"icd_08","1969","75-84","female","other","intentional_or_undetermined_self_harm",3,19000
"icd_08","1969","75-84","female","white","intentional_or_undetermined_self_harm",326,3.385e+006
"icd_08","1969","75-84","male","black","intentional_or_undetermined_self_harm",33,167000
"icd_08","1969","75-84","male","other","intentional_or_undetermined_self_harm",16,21000
"icd_08","1969","75-84","male","white","intentional_or_undetermined_self_harm",1183,2.252e+006
"icd_08","1969","85+","female","black","intentional_or_undetermined_self_harm",3,60000
"icd_08","1969","85+","female","other","intentional_or_undetermined_self_harm",2,5000
"icd_08","1969","85+","female","white","intentional_or_undetermined_self_harm",50,783000
"icd_08","1969","85+","male","black","intentional_or_undetermined_self_harm",5,37000
"icd_08","1969","85+","male","other","intentional_or_undetermined_self_harm",6,7000
"icd_08","1969","85+","male","white","intentional_or_undetermined_self_harm",246,415000
"icd_08","1970","1","female","black","intentional_or_undetermined_self_harm",24,276702
"icd_08","1970","1","female","other","intentional_or_undetermined_self_harm",0,29030
"icd_08","1970","1","female","white","intentional_or_undetermined_self_harm",37,1.51028e+006
"icd_08","1970","1","male","black","intentional_or_undetermined_self_harm",30,285290
"icd_08","1970","1","male","other","intentional_or_undetermined_self_harm",1,30408
"icd_08","1970","1","male","white","intentional_or_undetermined_self_harm",34,1.59968e+006
"icd_08","1970","1-4","female","black","intentional_or_undetermined_self_harm",33,970376
"icd_08","1970","1-4","female","other","intentional_or_undetermined_self_harm",3,116132
"icd_08","1970","1-4","female","white","intentional_or_undetermined_self_harm",35,5.61497e+006
"icd_08","1970","1-4","male","black","intentional_or_undetermined_self_harm",47,975063
"icd_08","1970","1-4","male","other","intentional_or_undetermined_self_harm",1,119438
"icd_08","1970","1-4","male","white","intentional_or_undetermined_self_harm",56,5.87308e+006
"icd_08","1970","10-14","female","black","intentional_or_undetermined_self_harm",13,1.40315e+006
"icd_08","1970","10-14","female","other","intentional_or_undetermined_self_harm",1,148185
"icd_08","1970","10-14","female","white","intentional_or_undetermined_self_harm",35,8.64739e+006
"icd_08","1970","10-14","male","black","intentional_or_undetermined_self_harm",25,1.40672e+006
"icd_08","1970","10-14","male","other","intentional_or_undetermined_self_harm",4,150297
"icd_08","1970","10-14","male","white","intentional_or_undetermined_self_harm",143,9.03373e+006
"icd_08","1970","15-19","female","black","intentional_or_undetermined_self_harm",70,1.22144e+006
"icd_08","1970","15-19","female","other","intentional_or_undetermined_self_harm",5,135971
"icd_08","1970","15-19","female","white","intentional_or_undetermined_self_harm",289,8.07909e+006
"icd_08","1970","15-19","male","black","intentional_or_undetermined_self_harm",164,1.20161e+006
"icd_08","1970","15-19","male","other","intentional_or_undetermined_self_harm",19,140972
"icd_08","1970","15-19","male","white","intentional_or_undetermined_self_harm",1000,8.29127e+006
"icd_08","1970","20-24","female","black","intentional_or_undetermined_self_harm",89,974372
"icd_08","1970","20-24","female","other","intentional_or_undetermined_self_harm",19,138373
"icd_08","1970","20-24","female","white","intentional_or_undetermined_self_harm",503,7.34101e+006
"icd_08","1970","20-24","male","black","intentional_or_undetermined_self_harm",338,839848
"icd_08","1970","20-24","male","other","intentional_or_undetermined_self_harm",44,136601
"icd_08","1970","20-24","male","white","intentional_or_undetermined_self_harm",1649,6.94082e+006
"icd_08","1970","25-34","female","black","intentional_or_undetermined_self_harm",157,1.45556e+006
"icd_08","1970","25-34","female","other","intentional_or_undetermined_self_harm",19,230020
"icd_08","1970","25-34","female","white","intentional_or_undetermined_self_harm",1156,1.10045e+007
"icd_08","1970","25-34","male","black","intentional_or_undetermined_self_harm",466,1.22563e+006
"icd_08","1970","25-34","male","other","intentional_or_undetermined_self_harm",56,216866
"icd_08","1970","25-34","male","white","intentional_or_undetermined_self_harm",2506,1.07749e+007
"icd_08","1970","35-44","female","black","intentional_or_undetermined_self_harm",108,1.30932e+006
"icd_08","1970","35-44","female","other","intentional_or_undetermined_self_harm",21,198424
"icd_08","1970","35-44","female","white","intentional_or_undetermined_self_harm",1542,1.03488e+007
"icd_08","1970","35-44","male","black","intentional_or_undetermined_self_harm",311,1.08428e+006
"icd_08","1970","35-44","male","other","intentional_or_undetermined_self_harm",33,168088
"icd_08","1970","35-44","male","white","intentional_or_undetermined_self_harm",2700,9.97887e+006
"icd_08","1970","45-54","female","black","intentional_or_undetermined_self_harm",84,1.13363e+006
"icd_08","1970","45-54","female","other","intentional_or_undetermined_self_harm",17,130757
