"icd_class","year","age","sex","race","cause","death_count","population_count"
"icd_08","1971","15-19","female","other","undetermined","0","134000"
"icd_08","1971","15-19","female","white","undetermined","68","8.33e+006"
"icd_08","1971","15-19","male","black","undetermined","95","1.259e+006"
"icd_08","1971","15-19","male","other","undetermined","6","136000"
"icd_08","1971","15-19","male","white","undetermined","205","8.58e+006"
"icd_08","1971","20-24","female","black","undetermined","36","1.06e+006"
"icd_08","1971","20-24","female","other","undetermined","2","140000"
"icd_08","1971","20-24","female","white","undetermined","90","7.827e+006"
"icd_08","1971","20-24","male","black","undetermined","139","937000"
"icd_08","1971","20-24","male","other","undetermined","12","132000"
"icd_08","1971","20-24","male","white","undetermined","259","7.607e+006"
"icd_08","1971","25-34","female","black","undetermined","61","1.504e+006"
"icd_08","1971","25-34","female","other","undetermined","8","224000"
"icd_08","1971","25-34","female","white","undetermined","152","1.1369e+007"
"icd_08","1971","25-34","male","black","undetermined","201","1.272e+006"
"icd_08","1971","25-34","male","other","undetermined","13","205000"
"icd_08","1971","25-34","male","white","undetermined","374","1.1196e+007"
"icd_08","1971","35-44","female","black","undetermined","62","1.308e+006"
"icd_08","1971","35-44","female","other","undetermined","3","187000"
"icd_08","1971","35-44","female","white","undetermined","207","1.0232e+007"
"icd_08","1971","35-44","male","black","undetermined","163","1.086e+006"
"icd_08","1971","35-44","male","other","undetermined","10","158000"
"icd_08","1971","35-44","male","white","undetermined","312","9.907e+006"
"icd_08","1971","45-54","female","black","undetermined","35","1.166e+006"
"icd_08","1971","45-54","female","other","undetermined","4","128000"
"icd_08","1971","45-54","female","white","undetermined","251","1.0885e+007"
"icd_08","1971","45-54","male","black","undetermined","122","999000"
"icd_08","1971","45-54","male","other","undetermined","0","124000"
"icd_08","1971","45-54","male","white","undetermined","389","1.0202e+007"
"icd_08","1971","5-9","female","black","undetermined","9","1.354e+006"
"icd_08","1971","5-9","female","other","undetermined","0","142000"
"icd_08","1971","5-9","female","white","undetermined","16","8.014e+006"
"icd_08","1971","5-9","male","black","undetermined","15","1.363e+006"
"icd_08","1971","5-9","male","other","undetermined","0","145000"
"icd_08","1971","5-9","male","white","undetermined","19","8.378e+006"
"icd_08","1971","55-64","female","black","undetermined","25","888000"
"icd_08","1971","55-64","female","other","undetermined","0","74000"
"icd_08","1971","55-64","female","white","undetermined","167","9.051e+006"
"icd_08","1971","55-64","male","black","undetermined","84","748000"
"icd_08","1971","55-64","male","other","undetermined","5","88000"
"icd_08","1971","55-64","male","white","undetermined","359","8.113e+006"
"icd_08","1971","65-74","female","black","undetermined","14","593000"
"icd_08","1971","65-74","female","other","undetermined","0","48000"
"icd_08","1971","65-74","female","white","undetermined","106","6.505e+006"
"icd_08","1971","65-74","male","black","undetermined","32","467000"
"icd_08","1971","65-74","male","other","undetermined","5","58000"
"icd_08","1971","65-74","male","white","undetermined","201","5.012e+006"
"icd_08","1971","75-84","female","black","undetermined","5","259000"
"icd_08","1971","75-84","female","other","undetermined","1","21000"
"icd_08","1971","75-84","female","white","undetermined","66","3.599e+006"
"icd_08","1971","75-84","male","black","undetermined","13","186000"
"icd_08","1971","75-84","male","other","undetermined","2","22000"
"icd_08","1971","75-84","male","white","undetermined","116","2.304e+006"
"icd_08","1971","85+","female","black","undetermined","1","67000"
"icd_08","1971","85+","female","other","undetermined","0","6000"
"icd_08","1971","85+","female","white","undetermined","30","904000"
"icd_08","1971","85+","male","black","undetermined","3","40000"
"icd_08","1971","85+","male","other","undetermined","1","7000"
"icd_08","1971","85+","male","white","undetermined","34","463000"
"icd_08","1972","1","female","black","undetermined","18","256575"
"icd_08","1972","1","female","other","undetermined","0","30998"
"icd_08","1972","1","female","white","undetermined","22","1.30091e+006"
"icd_08","1972","1","male","black","undetermined","30","263249"
"icd_08","1972","1","male","other","undetermined","0","32054"
"icd_08","1972","1","male","white","undetermined","24","1.37462e+006"
"icd_08","1972","1-4","female","black","undetermined","42","985000"
"icd_08","1972","1-4","female","other","undetermined","4","115000"
"icd_08","1972","1-4","female","white","undetermined","44","5.657e+006"
"icd_08","1972","1-4","male","black","undetermined","40","991000"
"icd_08","1972","1-4","male","other","undetermined","0","116000"
"icd_08","1972","1-4","male","white","undetermined","44","5.932e+006"
"icd_08","1972","10-14","female","black","undetermined","2","1.442e+006"
"icd_08","1972","10-14","female","other","undetermined","0","147000"
"icd_08","1972","10-14","female","white","undetermined","18","8.758e+006"
"icd_08","1972","10-14","male","black","undetermined","18","1.449e+006"
"icd_08","1972","10-14","male","other","undetermined","0","149000"
"icd_08","1972","10-14","male","white","undetermined","48","9.154e+006"
"icd_08","1972","15-19","female","black","undetermined","44","1.328e+006"
"icd_08","1972","15-19","female","other","undetermined","0","144000"
"icd_08","1972","15-19","female","white","undetermined","50","8.516e+006"
"icd_08","1972","15-19","male","black","undetermined","62","1.312e+006"
"icd_08","1972","15-19","male","other","undetermined","4","147000"
"icd_08","1972","15-19","male","white","undetermined","198","8.777e+006"
"icd_08","1972","20-24","female","black","undetermined","54","1.099e+006"
"icd_08","1972","20-24","female","other","undetermined","4","150000"
"icd_08","1972","20-24","female","white","undetermined","90","7.772e+006"
"icd_08","1972","20-24","male","black","undetermined","138","988000"
"icd_08","1972","20-24","male","other","undetermined","4","140000"
"icd_08","1972","20-24","male","white","undetermined","302","7.717e+006"
"icd_08","1972","25-34","female","black","undetermined","58","1.575e+006"
"icd_08","1972","25-34","female","other","undetermined","4","249000"
"icd_08","1972","25-34","female","white","undetermined","208","1.2096e+007"
"icd_08","1972","25-34","male","black","undetermined","190","1.34e+006"
"icd_08","1972","25-34","male","other","undetermined","20","226000"
"icd_08","1972","25-34","male","white","undetermined","390","1.1977e+007"
"icd_08","1972","35-44","female","black","undetermined","62","1.314e+006"
"icd_08","1972","35-44","female","other","undetermined","0","197000"
"icd_08","1972","35-44","female","white","undetermined","188","1.0148e+007"
"icd_08","1972","35-44","male","black","undetermined","158","1.094e+006"
"icd_08","1972","35-44","male","other","undetermined","10","168000"
"icd_08","1972","35-44","male","white","undetermined","338","9.858e+006"
"icd_08","1972","45-54","female","black","undetermined","58","1.185e+006"
"icd_08","1972","45-54","female","other","undetermined","0","139000"
"icd_08","1972","45-54","female","white","undetermined","230","1.0947e+007"
"icd_08","1972","45-54","male","black","undetermined","110","1.011e+006"
"icd_08","1972","45-54","male","other","undetermined","8","130000"
"icd_08","1972","45-54","male","white","undetermined","376","1.0262e+007"
"icd_08","1972","5-9","female","black","undetermined","10","1.328e+006"
"icd_08","1972","5-9","female","other","undetermined","0","145000"
"icd_08","1972","5-9","female","white","undetermined","8","7.768e+006"
"icd_08","1972","5-9","male","black","undetermined","26","1.336e+006"
"icd_08","1972","5-9","male","other","undetermined","0","148000"
"icd_08","1972","5-9","male","white","undetermined","24","8.122e+006"
"icd_08","1972","55-64","female","black","undetermined","14","905000"
"icd_08","1972","55-64","female","other","undetermined","2","78000"
"icd_08","1972","55-64","female","white","undetermined","184","9.177e+006"
"icd_08","1972","55-64","male","black","undetermined","70","756000"
"icd_08","1972","55-64","male","other","undetermined","6","90000"
"icd_08","1972","55-64","male","white","undetermined","344","8.205e+006"
"icd_08","1972","65-74","female","black","undetermined","20","602000"
"icd_08","1972","65-74","female","other","undetermined","0","52000"
"icd_08","1972","65-74","female","white","undetermined","88","6.641e+006"
"icd_08","1972","65-74","male","black","undetermined","24","469000"
"icd_08","1972","65-74","male","other","undetermined","8","62000"
"icd_08","1972","65-74","male","white","undetermined","182","5.096e+006"
"icd_08","1972","75-84","female","black","undetermined","8","280000"
"icd_08","1972","75-84","female","other","undetermined","0","22000"
"icd_08","1972","75-84","female","white","undetermined","60","3.704e+006"
"icd_08","1972","75-84","male","black","undetermined","14","197000"
"icd_08","1972","75-84","male","other","undetermined","2","20000"
"icd_08","1972","75-84","male","white","undetermined","138","2.333e+006"
"icd_08","1972","85+","female","black","undetermined","2","70000"
"icd_08","1972","85+","female","other","undetermined","0","6000"
"icd_08","1972","85+","female","white","undetermined","40","944000"
"icd_08","1972","85+","male","black","undetermined","4","40000"
"icd_08","1972","85+","male","other","undetermined","0","7000"
"icd_08","1972","85+","male","white","undetermined","36","475000"
"icd_08","1973","1","female","black","undetermined","9","246775"
"icd_08","1973","1","female","other","undetermined","2","31705"
"icd_08","1973","1","female","white","undetermined","25","1.25016e+006"
"icd_08","1973","1","male","black","undetermined","16","253730"
"icd_08","1973","1","male","other","undetermined","4","33095"
"icd_08","1973","1","male","white","undetermined","34","1.3215e+006"
"icd_08","1973","1-4","female","black","undetermined","19","990000"
"icd_08","1973","1-4","female","other","undetermined","3","123000"
"icd_08","1973","1-4","female","white","undetermined","38","5.607e+006"
"icd_08","1973","1-4","male","black","undetermined","37","999000"
"icd_08","1973","1-4","male","other","undetermined","0","124000"
"icd_08","1973","1-4","male","white","undetermined","51","5.88e+006"
"icd_08","1973","10-14","female","black","undetermined","6","1.451e+006"
"icd_08","1973","10-14","female","other","undetermined","0","154000"
"icd_08","1973","10-14","female","white","undetermined","15","8.705e+006"
"icd_08","1973","10-14","male","black","undetermined","26","1.46e+006"
"icd_08","1973","10-14","male","other","undetermined","0","157000"
"icd_08","1973","10-14","male","white","undetermined","61","9.103e+006"
"icd_08","1973","15-19","female","black","undetermined","28","1.371e+006"
"icd_08","1973","15-19","female","other","undetermined","5","154000"
"icd_08","1973","15-19","female","white","undetermined","62","8.668e+006"
"icd_08","1973","15-19","male","black","undetermined","58","1.354e+006"
"icd_08","1973","15-19","male","other","undetermined","6","158000"
"icd_08","1973","15-19","male","white","undetermined","201","8.941e+006"
"icd_08","1973","20-24","female","black","undetermined","46","1.141e+006"
"icd_08","1973","20-24","female","other","undetermined","7","159000"
"icd_08","1973","20-24","female","white","undetermined","110","7.898e+006"
"icd_08","1973","20-24","male","black","undetermined","111","1.029e+006"
"icd_08","1973","20-24","male","other","undetermined","9","149000"
"icd_08","1973","20-24","male","white","undetermined","323","7.897e+006"
"icd_08","1973","25-34","female","black","undetermined","51","1.643e+006"
"icd_08","1973","25-34","female","other","undetermined","11","277000"
"icd_08","1973","25-34","female","white","undetermined","174","1.265e+007"
"icd_08","1973","25-34","male","black","undetermined","177","1.405e+006"
"icd_08","1973","25-34","male","other","undetermined","12","245000"
"icd_08","1973","25-34","male","white","undetermined","409","1.2567e+007"
"icd_08","1973","35-44","female","black","undetermined","67","1.323e+006"
"icd_08","1973","35-44","female","other","undetermined","4","207000"
"icd_08","1973","35-44","female","white","undetermined","183","1.0099e+007"
"icd_08","1973","35-44","male","black","undetermined","148","1.102e+006"
"icd_08","1973","35-44","male","other","undetermined","12","179000"
"icd_08","1973","35-44","male","white","undetermined","342","9.83e+006"
"icd_08","1973","45-54","female","black","undetermined","41","1.204e+006"
"icd_08","1973","45-54","female","other","undetermined","2","149000"
"icd_08","1973","45-54","female","white","undetermined","255","1.0983e+007"
"icd_08","1973","45-54","male","black","undetermined","130","1.021e+006"
"icd_08","1973","45-54","male","other","undetermined","3","138000"
"icd_08","1973","45-54","male","white","undetermined","351","1.0302e+007"
"icd_08","1973","5-9","female","black","undetermined","12","1.3e+006"
"icd_08","1973","5-9","female","other","undetermined","0","148000"
"icd_08","1973","5-9","female","white","undetermined","6","7.513e+006"
"icd_08","1973","5-9","male","black","undetermined","22","1.306e+006"
"icd_08","1973","5-9","male","other","undetermined","1","150000"
"icd_08","1973","5-9","male","white","undetermined","18","7.862e+006"
"icd_08","1973","55-64","female","black","undetermined","23","916000"
"icd_08","1973","55-64","female","other","undetermined","2","83000"
"icd_08","1973","55-64","female","white","undetermined","169","9.286e+006"
"icd_08","1973","55-64","male","black","undetermined","79","762000"
"icd_08","1973","55-64","male","other","undetermined","9","94000"
"icd_08","1973","55-64","male","white","undetermined","331","8.286e+006"
"icd_08","1973","65-74","female","black","undetermined","10","621000"
"icd_08","1973","65-74","female","other","undetermined","0","54000"
"icd_08","1973","65-74","female","white","undetermined","124","6.816e+006"
"icd_08","1973","65-74","male","black","undetermined","40","480000"
"icd_08","1973","65-74","male","other","undetermined","5","65000"
"icd_08","1973","65-74","male","white","undetermined","206","5.21e+006"
"icd_08","1973","75-84","female","black","undetermined","11","296000"
"icd_08","1973","75-84","female","other","undetermined","1","22000"
"icd_08","1973","75-84","female","white","undetermined","58","3.785e+006"
"icd_08","1973","75-84","male","black","undetermined","11","204000"
"icd_08","1973","75-84","male","other","undetermined","7","19000"
"icd_08","1973","75-84","male","white","undetermined","118","2.344e+006"
"icd_08","1973","85+","female","black","undetermined","0","73000"
"icd_08","1973","85+","female","other","undetermined","0","7000"
"icd_08","1973","85+","female","white","undetermined","23","989000"
"icd_08","1973","85+","male","black","undetermined","6","41000"
"icd_08","1973","85+","male","other","undetermined","3","7000"
"icd_08","1973","85+","male","white","undetermined","28","490000"
"icd_08","1974","1","female","black","undetermined","17","243435"
"icd_08","1974","1","female","other","undetermined","1","32639"
"icd_08","1974","1","female","white","undetermined","32","1.26177e+006"
"icd_08","1974","1","male","black","undetermined","18","250570"
"icd_08","1974","1","male","other","undetermined","2","35092"
"icd_08","1974","1","male","white","undetermined","38","1.33645e+006"
"icd_08","1974","1-4","female","black","undetermined","36","981000"
"icd_08","1974","1-4","female","other","undetermined","4","130000"
"icd_08","1974","1-4","female","white","undetermined","40","5.458e+006"
"icd_08","1974","1-4","male","black","undetermined","33","992000"
"icd_08","1974","1-4","male","other","undetermined","2","132000"
"icd_08","1974","1-4","male","white","undetermined","54","5.728e+006"
"icd_08","1974","10-14","female","black","undetermined","5","1.451e+006"
"icd_08","1974","10-14","female","other","undetermined","0","161000"
"icd_08","1974","10-14","female","white","undetermined","11","8.631e+006"
"icd_08","1974","10-14","male","black","undetermined","17","1.465e+006"
"icd_08","1974","10-14","male","other","undetermined","3","164000"
"icd_08","1974","10-14","male","white","undetermined","53","9.039e+006"
"icd_08","1974","15-19","female","black","undetermined","19","1.411e+006"
"icd_08","1974","15-19","female","other","undetermined","6","164000"
"icd_08","1974","15-19","female","white","undetermined","70","8.774e+006"
"icd_08","1974","15-19","male","black","undetermined","77","1.395e+006"
"icd_08","1974","15-19","male","other","undetermined","6","169000"
"icd_08","1974","15-19","male","white","undetermined","228","9.065e+006"
"icd_08","1974","20-24","female","black","undetermined","49","1.185e+006"
"icd_08","1974","20-24","female","other","undetermined","5","167000"
"icd_08","1974","20-24","female","white","undetermined","91","8.063e+006"
"icd_08","1974","20-24","male","black","undetermined","122","1.072e+006"
"icd_08","1974","20-24","male","other","undetermined","6","157000"
"icd_08","1974","20-24","male","white","undetermined","399","8.115e+006"
"icd_08","1974","25-34","female","black","undetermined","63","1.724e+006"
"icd_08","1974","25-34","female","other","undetermined","7","306000"
"icd_08","1974","25-34","female","white","undetermined","200","1.3181e+007"
"icd_08","1974","25-34","male","black","undetermined","185","1.48e+006"
"icd_08","1974","25-34","male","other","undetermined","21","266000"
"icd_08","1974","25-34","male","white","undetermined","464","1.3115e+007"
"icd_08","1974","35-44","female","black","undetermined","58","1.333e+006"
"icd_08","1974","35-44","female","other","undetermined","5","218000"
"icd_08","1974","35-44","female","white","undetermined","186","1.0082e+007"
"icd_08","1974","35-44","male","black","undetermined","169","1.109e+006"
"icd_08","1974","35-44","male","other","undetermined","10","189000"
"icd_08","1974","35-44","male","white","undetermined","342","9.825e+006"
"icd_08","1974","45-54","female","black","undetermined","36","1.214e+006"
"icd_08","1974","45-54","female","other","undetermined","3","162000"
"icd_08","1974","45-54","female","white","undetermined","230","1.096e+007"
"icd_08","1974","45-54","male","black","undetermined","97","1.022e+006"
"icd_08","1974","45-54","male","other","undetermined","11","146000"
"icd_08","1974","45-54","male","white","undetermined","370","1.0297e+007"
"icd_08","1974","5-9","female","black","undetermined","9","1.278e+006"
"icd_08","1974","5-9","female","other","undetermined","0","151000"
"icd_08","1974","5-9","female","white","undetermined","6","7.301e+006"
"icd_08","1974","5-9","male","black","undetermined","15","1.282e+006"
"icd_08","1974","5-9","male","other","undetermined","0","155000"
"icd_08","1974","5-9","male","white","undetermined","25","7.638e+006"
"icd_08","1974","55-64","female","black","undetermined","21","937000"
"icd_08","1974","55-64","female","other","undetermined","3","89000"
"icd_08","1974","55-64","female","white","undetermined","154","9.421e+006"
"icd_08","1974","55-64","male","black","undetermined","76","777000"
"icd_08","1974","55-64","male","other","undetermined","7","97000"
"icd_08","1974","55-64","male","white","undetermined","294","8.391e+006"
"icd_08","1974","65-74","female","black","undetermined","18","640000"
"icd_08","1974","65-74","female","other","undetermined","1","58000"
"icd_08","1974","65-74","female","white","undetermined","104","6.987e+006"
"icd_08","1974","65-74","male","black","undetermined","47","491000"
"icd_08","1974","65-74","male","other","undetermined","9","69000"
"icd_08","1974","65-74","male","white","undetermined","199","5.33e+006"
"icd_08","1974","75-84","female","black","undetermined","10","309000"
"icd_08","1974","75-84","female","other","undetermined","1","23000"
"icd_08","1974","75-84","female","white","undetermined","64","3.864e+006"
"icd_08","1974","75-84","male","black","undetermined","12","209000"
"icd_08","1974","75-84","male","other","undetermined","2","20000"
"icd_08","1974","75-84","male","white","undetermined","87","2.356e+006"
"icd_08","1974","85+","female","black","undetermined","1","78000"
"icd_08","1974","85+","female","other","undetermined","0","7000"
"icd_08","1974","85+","female","white","undetermined","23","1.056e+006"
"icd_08","1974","85+","male","black","undetermined","6","43000"
"icd_08","1974","85+","male","other","undetermined","0","7000"
"icd_08","1974","85+","male","white","undetermined","34","515000"
"icd_08","1975","1","female","black","undetermined","23","244882"
"icd_08","1975","1","female","other","undetermined","0","34383"
"icd_08","1975","1","female","white","undetermined","24","1.2518e+006"
"icd_08","1975","1","male","black","undetermined","21","251947"
"icd_08","1975","1","male","other","undetermined","0","36168"
"icd_08","1975","1","male","white","undetermined","26","1.32502e+006"
"icd_08","1975","1-4","female","black","undetermined","30","959000"
"icd_08","1975","1-4","female","other","undetermined","3","140000"
"icd_08","1975","1-4","female","white","undetermined","25","5.243e+006"
"icd_08","1975","1-4","male","black","undetermined","36","973000"
"icd_08","1975","1-4","male","other","undetermined","2","144000"
"icd_08","1975","1-4","male","white","undetermined","49","5.51e+006"
"icd_08","1975","10-14","female","black","undetermined","5","1.448e+006"
"icd_08","1975","10-14","female","other","undetermined","1","171000"
"icd_08","1975","10-14","female","white","undetermined","18","8.493e+006"
"icd_08","1975","10-14","male","black","undetermined","14","1.464e+006"
"icd_08","1975","10-14","male","other","undetermined","3","179000"
"icd_08","1975","10-14","male","white","undetermined","43","8.891e+006"
"icd_08","1975","15-19","female","black","undetermined","25","1.441e+006"
"icd_08","1975","15-19","female","other","undetermined","3","177000"
"icd_08","1975","15-19","female","white","undetermined","71","8.847e+006"
"icd_08","1975","15-19","male","black","undetermined","72","1.427e+006"
"icd_08","1975","15-19","male","other","undetermined","5","184000"
"icd_08","1975","15-19","male","white","undetermined","232","9.146e+006"
"icd_08","1975","20-24","female","black","undetermined","35","1.232e+006"
"icd_08","1975","20-24","female","other","undetermined","4","179000"
"icd_08","1975","20-24","female","white","undetermined","117","8.266e+006"
"icd_08","1975","20-24","male","black","undetermined","88","1.116e+006"
"icd_08","1975","20-24","male","other","undetermined","8","172000"
"icd_08","1975","20-24","male","white","undetermined","358","8.352e+006"
"icd_08","1975","25-34","female","black","undetermined","64","1.808e+006"
"icd_08","1975","25-34","female","other","undetermined","3","344000"
"icd_08","1975","25-34","female","white","undetermined","194","1.3681e+007"
"icd_08","1975","25-34","male","black","undetermined","193","1.554e+006"
"icd_08","1975","25-34","male","other","undetermined","13","296000"
"icd_08","1975","25-34","male","white","undetermined","483","1.3632e+007"
"icd_08","1975","35-44","female","black","undetermined","42","1.336e+006"
"icd_08","1975","35-44","female","other","undetermined","6","232000"
"icd_08","1975","35-44","female","white","undetermined","180","1.0063e+007"
"icd_08","1975","35-44","male","black","undetermined","124","1.109e+006"
"icd_08","1975","35-44","male","other","undetermined","10","203000"
"icd_08","1975","35-44","male","white","undetermined","316","9.817e+006"
"icd_08","1975","45-54","female","black","undetermined","33","1.22e+006"
"icd_08","1975","45-54","female","other","undetermined","4","177000"
"icd_08","1975","45-54","female","white","undetermined","234","1.091e+007"
"icd_08","1975","45-54","male","black","undetermined","113","1.022e+006"
"icd_08","1975","45-54","male","other","undetermined","3","155000"
"icd_08","1975","45-54","male","white","undetermined","328","1.0264e+007"
"icd_08","1975","5-9","female","black","undetermined","7","1.264e+006"
"icd_08","1975","5-9","female","other","undetermined","0","164000"
"icd_08","1975","5-9","female","white","undetermined","12","7.195e+006"
"icd_08","1975","5-9","male","black","undetermined","9","1.269e+006"
"icd_08","1975","5-9","male","other","undetermined","0","166000"
"icd_08","1975","5-9","male","white","undetermined","19","7.537e+006"
"icd_08","1975","55-64","female","black","undetermined","21","961000"
"icd_08","1975","55-64","female","other","undetermined","3","100000"
"icd_08","1975","55-64","female","white","undetermined","145","9.568e+006"
"icd_08","1975","55-64","male","black","undetermined","58","794000"
"icd_08","1975","55-64","male","other","undetermined","5","103000"
"icd_08","1975","55-64","male","white","undetermined","278","8.519e+006"
"icd_08","1975","65-74","female","black","undetermined","19","662000"
"icd_08","1975","65-74","female","other","undetermined","1","61000"
"icd_08","1975","65-74","female","white","undetermined","97","7.157e+006"
"icd_08","1975","65-74","male","black","undetermined","33","502000"
"icd_08","1975","65-74","male","other","undetermined","6","73000"
"icd_08","1975","65-74","male","white","undetermined","188","5.462e+006"
"icd_08","1975","75-84","female","black","undetermined","8","328000"
"icd_08","1975","75-84","female","other","undetermined","0","26000"
"icd_08","1975","75-84","female","white","undetermined","61","3.97e+006"
"icd_08","1975","75-84","male","black","undetermined","16","222000"
"icd_08","1975","75-84","male","other","undetermined","2","20000"
"icd_08","1975","75-84","male","white","undetermined","88","2.392e+006"
"icd_08","1975","85+","female","black","undetermined","1","84000"
"icd_08","1975","85+","female","other","undetermined","1","9000"
"icd_08","1975","85+","female","white","undetermined","15","1.134e+006"
"icd_08","1975","85+","male","black","undetermined","3","46000"
"icd_08","1975","85+","male","other","undetermined","1","8000"
"icd_08","1975","85+","male","white","undetermined","29","540000"
"icd_08","1976","1","female","black","undetermined","23","245968"
"icd_08","1976","1","female","other","undetermined","0","36464"
"icd_08","1976","1","female","white","undetermined","27","1.26092e+006"
"icd_08","1976","1","male","black","undetermined","21","252538"
"icd_08","1976","1","male","other","undetermined","2","38861"
"icd_08","1976","1","male","white","undetermined","30","1.33304e+006"
"icd_08","1976","1-4","female","black","undetermined","38","929000"
"icd_08","1976","1-4","female","other","undetermined","2","145000"
"icd_08","1976","1-4","female","white","undetermined","33","5.04e+006"
"icd_08","1976","1-4","male","black","undetermined","32","943000"
"icd_08","1976","1-4","male","other","undetermined","3","149000"
"icd_08","1976","1-4","male","white","undetermined","38","5.296e+006"
"icd_08","1976","10-14","female","black","undetermined","5","1.429e+006"
"icd_08","1976","10-14","female","other","undetermined","1","180000"
"icd_08","1976","10-14","female","white","undetermined","15","8.228e+006"
"icd_08","1976","10-14","male","black","undetermined","15","1.447e+006"
"icd_08","1976","10-14","male","other","undetermined","1","188000"
"icd_08","1976","10-14","male","white","undetermined","58","8.616e+006"
"icd_08","1976","15-19","female","black","undetermined","24","1.468e+006"
"icd_08","1976","15-19","female","other","undetermined","2","188000"
"icd_08","1976","15-19","female","white","undetermined","70","8.926e+006"
"icd_08","1976","15-19","male","black","undetermined","45","1.457e+006"
"icd_08","1976","15-19","male","other","undetermined","7","197000"
"icd_08","1976","15-19","male","white","undetermined","176","9.242e+006"
"icd_08","1976","20-24","female","black","undetermined","47","1.273e+006"
"icd_08","1976","20-24","female","other","undetermined","5","191000"
"icd_08","1976","20-24","female","white","undetermined","95","8.437e+006"
"icd_08","1976","20-24","male","black","undetermined","100","1.16e+006"
"icd_08","1976","20-24","male","other","undetermined","9","187000"
"icd_08","1976","20-24","male","white","undetermined","354","8.546e+006"
"icd_08","1976","25-34","female","black","undetermined","64","1.896e+006"
"icd_08","1976","25-34","female","other","undetermined","12","376000"
"icd_08","1976","25-34","female","white","undetermined","167","1.4202e+007"
"icd_08","1976","25-34","male","black","undetermined","176","1.635e+006"
"icd_08","1976","25-34","male","other","undetermined","12","322000"
"icd_08","1976","25-34","male","white","undetermined","462","1.4174e+007"
"icd_08","1976","35-44","female","black","undetermined","52","1.36e+006"
"icd_08","1976","35-44","female","other","undetermined","6","248000"
"icd_08","1976","35-44","female","white","undetermined","180","1.0156e+007"
"icd_08","1976","35-44","male","black","undetermined","121","1.128e+006"
"icd_08","1976","35-44","male","other","undetermined","9","217000"
"icd_08","1976","35-44","male","white","undetermined","308","9.922e+006"
"icd_08","1976","45-54","female","black","undetermined","47","1.228e+006"
"icd_08","1976","45-54","female","other","undetermined","2","190000"
"icd_08","1976","45-54","female","white","undetermined","197","1.0818e+007"
"icd_08","1976","45-54","male","black","undetermined","122","1.023e+006"
"icd_08","1976","45-54","male","other","undetermined","6","164000"
"icd_08","1976","45-54","male","white","undetermined","314","1.0192e+007"
"icd_08","1976","5-9","female","black","undetermined","12","1.272e+006"
"icd_08","1976","5-9","female","other","undetermined","0","174000"
"icd_08","1976","5-9","female","white","undetermined","13","7.209e+006"
"icd_08","1976","5-9","male","black","undetermined","17","1.279e+006"
"icd_08","1976","5-9","male","other","undetermined","0","177000"
"icd_08","1976","5-9","male","white","undetermined","16","7.561e+006"
"icd_08","1976","55-64","female","black","undetermined","22","972000"
"icd_08","1976","55-64","female","other","undetermined","4","110000"
"icd_08","1976","55-64","female","white","undetermined","145","9.73e+006"
"icd_08","1976","55-64","male","black","undetermined","54","801000"
"icd_08","1976","55-64","male","other","undetermined","4","108000"
"icd_08","1976","55-64","male","white","undetermined","306","8.664e+006"
"icd_08","1976","65-74","female","black","undetermined","15","686000"
"icd_08","1976","65-74","female","other","undetermined","3","65000"
"icd_08","1976","65-74","female","white","undetermined","108","7.311e+006"
"icd_08","1976","65-74","male","black","undetermined","25","518000"
"icd_08","1976","65-74","male","other","undetermined","7","75000"
"icd_08","1976","65-74","male","white","undetermined","174","5.582e+006"
"icd_08","1976","75-84","female","black","undetermined","12","349000"
"icd_08","1976","75-84","female","other","undetermined","0","27000"
"icd_08","1976","75-84","female","white","undetermined","60","4.079e+006"
"icd_08","1976","75-84","male","black","undetermined","12","234000"
"icd_08","1976","75-84","male","other","undetermined","8","24000"
"icd_08","1976","75-84","male","white","undetermined","112","2.432e+006"
"icd_08","1976","85+","female","black","undetermined","3","89000"
"icd_08","1976","85+","female","other","undetermined","0","9000"
"icd_08","1976","85+","female","white","undetermined","26","1.192e+006"
"icd_08","1976","85+","male","black","undetermined","4","47000"
"icd_08","1976","85+","male","other","undetermined","0","8000"
"icd_08","1976","85+","male","white","undetermined","22","551000"
"icd_08","1977","1","female","black","undetermined","11","259836"
"icd_08","1977","1","female","other","undetermined","0","38977"
"icd_08","1977","1","female","white","undetermined","24","1.3219e+006"
"icd_08","1977","1","male","black","undetermined","36","266831"
"icd_08","1977","1","male","other","undetermined","0","40805"
"icd_08","1977","1","male","white","undetermined","34","1.39828e+006"
"icd_08","1977","1-4","female","black","undetermined","20","913000"
"icd_08","1977","1-4","female","other","undetermined","0","149000"
"icd_08","1977","1-4","female","white","undetermined","37","4.944e+006"
"icd_08","1977","1-4","male","black","undetermined","32","927000"
"icd_08","1977","1-4","male","other","undetermined","2","153000"
"icd_08","1977","1-4","male","white","undetermined","41","5.199e+006"
"icd_08","1977","10-14","female","black","undetermined","8","1.4e+006"
"icd_08","1977","10-14","female","other","undetermined","1","186000"
"icd_08","1977","10-14","female","white","undetermined","8","7.964e+006"
"icd_08","1977","10-14","male","black","undetermined","15","1.418e+006"
"icd_08","1977","10-14","male","other","undetermined","0","195000"
"icd_08","1977","10-14","male","white","undetermined","57","8.341e+006"
"icd_08","1977","15-19","female","black","undetermined","25","1.482e+006"
